datetime,pps,avg_price,shares,unrealized_pnl,realized_pnl,total_pnl,market_value,pnl_rate,daily_pnl,dividend_pnl
2021-07-01 00:00:00,1.0000,1.0000,8350.0000,0.0000,0.0000,0.0000,8350.0000,0.0000,0.0000,0.0000
2021-07-02 00:00:00,1.0000,1.0000,8350.0000,0.0000,0.0000,0.0000,8350.0000,0.0000,0.0000,0.0000
2021-07-03 00:00:00,1.0000,1.0000,8350.0000,0.0000,0.0000,0.0000,8350.0000,0.0000,0.0000,0.0000
2021-07-04 00:00:00,1.0006,1.0000,8350.0000,5.0100,0.0000,5.0100,8355.0100,0.0006,5.0100,1.5030
2021-07-05 00:00:00,1.0010,1.0000,8350.0000,8.3500,0.0000,8.3500,8358.3500,0.0010,3.3400,2.5050
2021-07-06 00:00:00,1.0000,1.0000,8350.0000,0.0000,0.0000,0.0000,8350.0000,0.0000,-8.3500,0.0000
2021-07-07 00:00:00,1.0004,1.0000,8350.0000,3.3400,0.0000,3.3400,8353.3400,0.0004,3.3400,1.0020
2021-07-08 00:00:00,1.0001,1.0000,8350.0000,0.8350,0.0000,0.8350,8350.8350,0.0001,-2.5050,0.2505
2021-07-09 00:00:00,0.9992,1.0000,8350.0000,-6.6800,0.0000,-6.6800,8343.3200,-0.0008,-7.5150,0.0000
2021-07-10 00:00:00,1.0000,1.0000,8350.0000,0.0000,0.0000,0.0000,8350.0000,0.0000,6.6800,0.0000
2021-07-11 00:00:00,0.9997,1.0000,8350.0000,-2.5050,0.0000,-2.5050,8347.4950,-0.0003,-2.5050,0.0000
2021-07-12 00:00:00,1.0003,1.0000,8350.0000,2.5050,0.0000,2.5050,8352.5050,0.0003,5.0100,0.7515
2021-07-13 00:00:00,0.9992,1.0000,8350.0000,-6.6800,0.0000,-6.6800,8343.3200,-0.0008,-9.1850,0.0000
