datetime,unrealized_pnl,realized_pnl,total_pnl,market_value,daily_pnl
2021-04-25 00:00:00,0.0000,0.0000,0.0000,443961.0000,0.0000
2021-04-26 00:00:00,0.0000,0.0000,0.0000,443961.0000,0.0000
2021-04-27 00:00:00,0.0000,0.0000,0.0000,443961.0000,0.0000
2021-04-28 00:00:00,0.0000,0.0000,0.0000,443961.0000,0.0000
2021-04-29 00:00:00,0.0000,0.0000,0.0000,443961.0000,0.0000
2021-04-30 00:00:00,0.0000,0.0000,0.0000,443961.0000,0.0000
2021-05-01 00:00:00,0.0000,0.0000,0.0000,443961.0000,0.0000
2021-05-02 00:00:00,0.0000,0.0000,0.0000,443961.0000,0.0000
2021-05-03 00:00:00,0.0000,0.0000,0.0000,443961.0000,0.0000
2021-05-04 00:00:00,1331.8830,0.0000,1331.8830,445292.8830,1331.8830
2021-05-05 00:00:00,-221.9805,0.0000,-221.9805,443739.0195,-1553.8635
2021-05-06 00:00:00,1331.8830,0.0000,1331.8830,445292.8830,1553.8635
2021-05-07 00:00:00,1909.0323,0.0000,1909.0323,445870.0323,577.1493
2021-05-08 00:00:00,2264.2011,0.0000,2264.2011,446225.2011,355.1688
2021-05-09 00:00:00,3329.7075,0.0000,3329.7075,447290.7075,1065.5064
2021-05-10 00:00:00,3418.4997,0.0000,3418.4997,447379.4997,88.7922
2021-05-11 00:00:00,2486.1816,0.0000,2486.1816,446447.1816,-932.3181
2021-05-12 00:00:00,3285.3114,0.0000,3285.3114,447246.3114,799.1298
2021-05-13 00:00:00,2219.8050,0.0000,2219.8050,446180.8050,-1065.5064
2021-05-14 00:00:00,-1775.8440,0.0000,-1775.8440,442185.1560,-3995.6490
2021-05-15 00:00:00,-1287.4869,0.0000,-1287.4869,442673.5131,488.3571
2021-05-16 00:00:00,-710.3376,0.0000,-710.3376,443250.6624,577.1493
2021-05-17 00:00:00,-710.3376,0.0000,-710.3376,443250.6624,0.0000
2021-05-18 00:00:00,-1287.4869,0.0000,-1287.4869,442673.5131,-577.1493
2021-05-19 00:00:00,887.9220,0.0000,887.9220,444848.9220,2175.4089
2021-05-20 00:00:00,399.5649,0.0000,399.5649,444360.5649,-488.3571
2021-05-21 00:00:00,932.3181,0.0000,932.3181,444893.3181,532.7532
2021-05-22 00:00:00,1598.2596,0.0000,1598.2596,445559.2596,665.9415
2021-05-23 00:00:00,1065.5064,0.0000,1065.5064,445026.5064,-532.7532
2021-05-24 00:00:00,1553.8635,0.0000,1553.8635,445514.8635,488.3571
2021-05-25 00:00:00,1065.5064,0.0000,1065.5064,445026.5064,-488.3571
2021-05-26 00:00:00,621.5454,0.0000,621.5454,444582.5454,-443.9610
2021-05-27 00:00:00,665.9415,0.0000,665.9415,444626.9415,44.3961
2021-05-28 00:00:00,1598.2596,0.0000,1598.2596,445559.2596,932.3181
2021-05-29 00:00:00,2131.0128,0.0000,2131.0128,446092.0128,532.7532
2021-05-30 00:00:00,1953.4284,0.0000,1953.4284,445914.4284,-177.5844
2021-05-31 00:00:00,2486.1816,0.0000,2486.1816,446447.1816,532.7532
2021-06-01 00:00:00,3240.9153,0.0000,3240.9153,447201.9153,754.7337
2021-06-02 00:00:00,2708.1621,0.0000,2708.1621,446669.1621,-532.7532
2021-06-03 00:00:00,3507.2919,0.0000,3507.2919,447468.2919,799.1298
2021-06-04 00:00:00,3995.6490,0.0000,3995.6490,447956.6490,488.3571
2021-06-05 00:00:00,2441.7855,0.0000,2441.7855,446402.7855,-1553.8635
2021-06-06 00:00:00,2264.2011,0.0000,2264.2011,446225.2011,-177.5844
2021-06-07 00:00:00,2530.5777,0.0000,2530.5777,446491.5777,266.3766
2021-06-08 00:00:00,1065.5064,0.0000,1065.5064,445026.5064,-1465.0713
2021-06-09 00:00:00,665.9415,0.0000,665.9415,444626.9415,-399.5649
2021-06-10 00:00:00,3107.7270,0.0000,3107.7270,447068.7270,2441.7855
2021-06-11 00:00:00,2974.5387,0.0000,2974.5387,446935.5387,-133.1883
2021-06-12 00:00:00,3951.2529,0.0000,3951.2529,447912.2529,976.7142
2021-06-13 00:00:00,2219.8050,0.0000,2219.8050,446180.8050,-1731.4479
2021-06-14 00:00:00,4794.7788,0.0000,4794.7788,448755.7788,2574.9738
2021-06-15 00:00:00,7192.1682,0.0000,7192.1682,451153.1682,2397.3894
2021-06-16 00:00:00,6970.1877,0.0000,6970.1877,450931.1877,-221.9805
2021-06-17 00:00:00,4794.7788,0.0000,4794.7788,448755.7788,-2175.4089
2021-06-18 00:00:00,4617.1944,0.0000,4617.1944,448578.1944,-177.5844
2021-06-19 00:00:00,1553.8635,0.0000,1553.8635,445514.8635,-3063.3309
2021-06-20 00:00:00,1198.6947,0.0000,1198.6947,445159.6947,-355.1688
2021-06-21 00:00:00,1465.0713,0.0000,1465.0713,445426.0713,266.3766
2021-06-22 00:00:00,-3773.6685,0.0000,-3773.6685,440187.3315,-5238.7398
2021-06-23 00:00:00,-2752.5582,0.0000,-2752.5582,441208.4418,1021.1103
2021-06-24 00:00:00,-1731.4479,0.0000,-1731.4479,442229.5521,1021.1103
2021-06-25 00:00:00,-799.1298,0.0000,-799.1298,443161.8702,932.3181
2021-06-26 00:00:00,-4306.4217,0.0000,-4306.4217,439654.5783,-3507.2919
2021-06-27 00:00:00,-5016.7593,0.0000,-5016.7593,438944.2407,-710.3376
2021-06-28 00:00:00,-5638.3047,0.0000,-5638.3047,438322.6953,-621.5454
2021-06-29 00:00:00,-6348.6423,0.0000,-6348.6423,437612.3577,-710.3376
2021-06-30 00:00:00,-5105.5515,0.0000,-5105.5515,438855.4485,1243.0908
2021-07-01 00:00:00,4572.7983,0.0000,4572.7983,448533.7983,9678.3498
2021-07-02 00:00:00,-7636.1292,0.0000,-7636.1292,436324.8708,-12208.9275
2021-07-03 00:00:00,-7858.1097,0.0000,-7858.1097,436102.8903,-221.9805
2021-07-04 00:00:00,-7458.5448,0.0000,-7458.5448,436502.4552,399.5649
2021-07-05 00:00:00,-7458.5448,0.0000,-7458.5448,436502.4552,0.0000
2021-07-06 00:00:00,-7991.2980,0.0000,-7991.2980,435969.7020,-532.7532
2021-07-07 00:00:00,-7236.5643,0.0000,-7236.5643,436724.4357,754.7337
2021-07-08 00:00:00,-7236.5643,0.0000,-7236.5643,436724.4357,0.0000
2021-07-09 00:00:00,-7236.5643,0.0000,-7236.5643,436724.4357,0.0000
2021-07-10 00:00:00,-7769.3175,0.0000,-7769.3175,436191.6825,-532.7532
2021-07-11 00:00:00,-7636.1292,0.0000,-7636.1292,436324.8708,133.1883
2021-07-12 00:00:00,-7502.9409,0.0000,-7502.9409,436458.0591,133.1883
2021-07-13 00:00:00,-9633.9537,0.0000,-9633.9537,434327.0463,-2131.0128
2021-07-14 00:00:00,-9989.1225,0.0000,-9989.1225,433971.8775,-355.1688
2021-07-15 00:00:00,-10255.4991,0.0000,-10255.4991,433705.5009,-266.3766
2021-07-16 00:00:00,-10433.0835,0.0000,-10433.0835,433527.9165,-177.5844
2021-07-17 00:00:00,-10166.7069,0.0000,-10166.7069,433794.2931,266.3766
2021-07-18 00:00:00,-10566.2718,0.0000,-10566.2718,433394.7282,-399.5649
2021-07-19 00:00:00,-11187.8172,0.0000,-11187.8172,432773.1828,-621.5454
2021-07-20 00:00:00,-10521.8757,0.0000,-10521.8757,433439.1243,665.9415
2021-07-21 00:00:00,-10965.8367,0.0000,-10965.8367,432995.1633,-443.9610
2021-07-22 00:00:00,-11676.1743,0.0000,-11676.1743,432284.8257,-710.3376
2021-07-23 00:00:00,-10743.8562,0.0000,-10743.8562,433217.1438,932.3181
2021-07-24 00:00:00,-10655.0640,0.0000,-10655.0640,433305.9360,88.7922
2021-07-25 00:00:00,-10299.8952,0.0000,-10299.8952,433661.1048,355.1688
2021-07-26 00:00:00,-9278.7849,0.0000,-9278.7849,434682.2151,1021.1103
