datetime,pps,avg_price,shares,unrealized_pnl,realized_pnl,total_pnl,market_value,pnl_rate,daily_pnl,dividend_pnl
2021-01-01 00:00:00,1.0000,1.0000,4705.2000,0.0000,0.0000,0.0000,4705.2000,0.0000,0.0000,0.0000
2021-01-02 00:00:00,1.0151,1.0000,4705.2000,71.0485,0.0000,71.0485,4776.2485,0.0151,71.0485,28.4194
2021-01-03 00:00:00,1.1122,1.0000,4705.2000,527.9234,0.0000,527.9234,5233.1234,0.1122,456.8749,211.1694
2021-01-04 00:00:00,1.1418,1.0508,7332.6300,667.1974,0.0000,667.1974,8372.3969,0.0866,139.2739,266.8789
2021-01-05 00:00:00,1.1019,1.0508,7332.6300,374.6254,0.0000,374.6254,8079.8250,0.0486,-292.5719,149.8502
2021-01-06 00:00:00,1.1802,1.0508,7332.6300,948.7704,0.0000,948.7704,8653.9699,0.1231,574.1449,379.5081
2021-01-07 00:00:00,1.2936,1.0508,7332.6300,1780.2906,0.0000,1780.2906,9485.4902,0.2311,831.5202,712.1162
2021-01-08 00:00:00,1.4031,1.0508,7332.6300,2583.2136,0.0000,2583.2136,10288.4132,0.3353,802.9230,1033.2854
2021-01-09 00:00:00,1.4522,1.0508,7332.6300,2943.2457,0.0000,2943.2457,10648.4453,0.3820,360.0321,1177.2983
2021-01-10 00:00:00,1.4334,1.0508,7332.6300,2805.3923,0.0000,2805.3923,10510.5918,0.3641,-137.8534,1122.1569
2021-01-11 00:00:00,1.3330,1.0508,7332.6300,2069.1962,0.0000,2069.1962,9774.3958,0.2685,-736.1961,827.6785
2021-01-12 00:00:00,1.1976,1.0508,7332.6300,1076.3581,0.0000,1076.3581,8781.5577,0.1397,-992.8381,430.5432
2021-01-13 00:00:00,1.1241,1.0508,7332.6300,537.4098,0.0000,537.4098,8242.6094,0.0697,-538.9483,214.9639
2021-01-14 00:00:00,1.2990,1.0508,7332.6300,1819.8868,0.0000,1819.8868,9525.0864,0.2362,1282.4770,727.9547
2021-01-15 00:00:00,1.3909,1.0508,7332.6300,2493.7555,0.0000,2493.7555,10198.9551,0.3236,673.8687,997.5022
2021-01-16 00:00:00,1.2559,1.0508,7332.6300,1503.8504,0.0000,1503.8504,9209.0500,0.1952,-989.9050,601.5402
2021-01-17 00:00:00,1.2148,1.0508,7332.6300,1202.4793,0.0000,1202.4793,8907.6789,0.1561,-301.3711,480.9917
2021-01-18 00:00:00,1.2045,1.0508,7332.6300,1126.9533,0.0000,1126.9533,8832.1528,0.1463,-75.5261,450.7813
2021-01-19 00:00:00,1.2267,1.0508,7332.6300,1289.7376,0.0000,1289.7376,8994.9372,0.1674,162.7844,515.8951
2021-01-20 00:00:00,1.2077,1.0508,7332.6300,1150.4177,0.0000,1150.4177,8855.6173,0.1493,-139.3200,460.1671
2021-01-21 00:00:00,1.1978,1.0508,7332.6300,1077.8246,0.0000,1077.8246,8783.0242,0.1399,-72.5930,431.1299
2021-01-22 00:00:00,1.0926,1.0508,7332.6300,306.4320,0.0000,306.4320,8011.6315,0.0398,-771.3927,122.5728
2021-01-23 00:00:00,1.1371,1.0508,7332.6300,632.7340,0.0000,632.7340,8337.9336,0.0821,326.3020,253.0936
2021-01-24 00:00:00,1.1196,1.0508,7332.6300,504.4130,0.0000,504.4130,8209.6125,0.0655,-128.3210,201.7652
2021-01-25 00:00:00,1.1218,1.0508,7332.6300,520.5448,0.0000,520.5448,8225.7443,0.0676,16.1318,208.2179
2021-01-26 00:00:00,1.1216,1.0508,7332.6300,519.0782,0.0000,519.0782,8224.2778,0.0674,-1.4665,207.6313
2021-01-27 00:00:00,1.1245,1.0508,7332.6300,540.3429,0.0000,540.3429,8245.5424,0.0701,21.2646,216.1371
2021-01-28 00:00:00,1.0991,1.0508,7332.6300,354.0941,0.0000,354.0941,8059.2936,0.0460,-186.2488,141.6376
2021-01-29 00:00:00,1.1310,1.0508,7332.6300,588.0050,0.0000,588.0050,8293.2045,0.0763,233.9109,235.2020
2021-01-30 00:00:00,1.1385,1.0508,7332.6300,642.9997,0.0000,642.9997,8348.1993,0.0835,54.9947,257.1999
2021-01-31 00:00:00,1.1397,1.0508,7332.6300,651.7988,0.0000,651.7988,8356.9984,0.0846,8.7992,260.7195
2021-02-01 00:00:00,1.1324,1.0508,7332.6300,598.2706,0.0000,598.2706,8303.4702,0.0776,-53.5282,239.3083
2021-02-02 00:00:00,1.1344,1.0508,7332.6300,612.9359,0.0000,612.9359,8318.1355,0.0795,14.6653,245.1744
2021-02-03 00:00:00,1.1397,1.0508,7332.6300,651.7988,0.0000,651.7988,8356.9984,0.0846,38.8629,260.7195
2021-02-04 00:00:00,1.1418,1.0508,7332.6300,667.1974,0.0000,667.1974,8372.3969,0.0866,15.3985,266.8789
2021-02-05 00:00:00,1.1441,1.0508,7332.6300,684.0624,0.0000,684.0624,8389.2620,0.0888,16.8650,273.6250
2021-02-06 00:00:00,1.1411,1.0508,7332.6300,662.0645,0.0000,662.0645,8367.2641,0.0859,-21.9979,264.8258
2021-02-07 00:00:00,1.1728,1.0508,7332.6300,894.5089,0.0000,894.5089,8599.7085,0.1161,232.4444,357.8036
2021-02-08 00:00:00,1.1536,1.0508,7332.6300,753.7224,0.0000,753.7224,8458.9220,0.0978,-140.7865,301.4890
2021-02-09 00:00:00,1.5030,1.0508,7332.6300,3315.7433,0.0000,3315.7433,11020.9429,0.4303,2562.0209,1326.2973
2021-02-10 00:00:00,1.5034,1.0508,7332.6300,3318.6764,0.0000,3318.6764,11023.8759,0.4307,2.9331,1327.4705
2021-02-11 00:00:00,1.4187,1.0508,7332.6300,2697.6026,0.0000,2697.6026,10402.8022,0.3501,-621.0738,1079.0410
2021-02-12 00:00:00,1.5776,1.0508,7332.6300,3862.7575,0.0000,3862.7575,11567.9571,0.5013,1165.1549,1545.1030
2021-02-13 00:00:00,1.5426,1.0508,7332.6300,3606.1155,0.0000,3606.1155,11311.3150,0.4680,-256.6420,1442.4462
2021-02-14 00:00:00,1.5286,1.0508,7332.6300,3503.4586,0.0000,3503.4586,11208.6582,0.4547,-102.6568,1401.3835
2021-02-15 00:00:00,1.6048,1.0508,7332.6300,4062.2050,0.0000,4062.2050,11767.4046,0.5272,558.7464,1624.8820
2021-02-16 00:00:00,1.5627,1.0508,7332.6300,3753.5013,0.0000,3753.5013,11458.7009,0.4871,-308.7037,1501.4005
2021-02-17 00:00:00,1.6286,1.0508,7332.6300,4236.7216,0.0000,4236.7216,11941.9212,0.5499,483.2203,1694.6887
2021-02-18 00:00:00,1.8008,1.0508,7332.6300,5499.4005,0.0000,5499.4005,13204.6001,0.7137,1262.6789,2199.7602
2021-02-19 00:00:00,1.7821,1.0508,7332.6300,5362.2803,0.0000,5362.2803,13067.4799,0.6959,-137.1202,2144.9121
2021-02-20 00:00:00,1.9320,1.0508,7332.6300,6461.4416,0.0000,6461.4416,14166.6412,0.8386,1099.1612,2584.5766
2021-02-21 00:00:00,1.9314,1.0508,7332.6300,6457.0420,0.0000,6457.0420,14162.2416,0.8380,-4.3996,2582.8168
2021-02-22 00:00:00,1.9889,1.0508,7332.6300,6878.6682,0.0000,6878.6682,14583.8678,0.8927,421.6262,2751.4673
2021-02-23 00:00:00,1.8558,1.0508,7332.6300,5902.6952,0.0000,5902.6952,13607.8948,0.7661,-975.9731,2361.0781
2021-02-24 00:00:00,1.6434,1.0508,7332.6300,4345.2446,0.0000,4345.2446,12050.4441,0.5639,-1557.4506,1738.0978
2021-02-25 00:00:00,1.6771,1.0508,7332.6300,4592.3542,0.0000,4592.3542,12297.5538,0.5960,247.1096,1836.9417
2021-02-26 00:00:00,1.5583,1.0508,7332.6300,3721.2378,0.0000,3721.2378,11426.4373,0.4830,-871.1164,1488.4951
2021-02-27 00:00:00,1.5346,1.0508,7332.6300,3547.4544,0.0000,3547.4544,11252.6540,0.4604,-173.7833,1418.9818
2021-02-28 00:00:00,1.5303,1.0508,7332.6300,3515.9241,0.0000,3515.9241,11221.1237,0.4563,-31.5303,1406.3696
2021-03-01 00:00:00,1.5065,1.0508,7332.6300,3341.4075,0.0000,3341.4075,11046.6071,0.4337,-174.5166,1336.5630
2021-03-02 00:00:00,1.6098,1.0508,7332.6300,4098.8682,0.0000,4098.8682,11804.0678,0.5320,757.4607,1639.5473
2021-03-03 00:00:00,1.5844,1.0508,7332.6300,3912.6194,0.0000,3912.6194,11617.8190,0.5078,-186.2488,1565.0478
2021-03-04 00:00:00,1.6247,1.0508,7332.6300,4208.1244,0.0000,4208.1244,11913.3240,0.5461,295.5050,1683.2498
2021-03-05 00:00:00,1.5846,1.0508,7332.6300,3914.0859,0.0000,3914.0859,11619.2855,0.5080,-294.0385,1565.6344
2021-03-06 00:00:00,1.5914,1.0508,7332.6300,3963.9478,0.0000,3963.9478,11669.1474,0.5145,49.8619,1585.5791
2021-03-07 00:00:00,1.5942,1.0508,7332.6300,3984.4792,0.0000,3984.4792,11689.6787,0.5171,20.5314,1593.7917
2021-03-08 00:00:00,1.6258,1.0508,7332.6300,4216.1903,0.0000,4216.1903,11921.3899,0.5472,231.7111,1686.4761
2021-03-09 00:00:00,1.6443,1.0508,7332.6300,4351.8439,0.0000,4351.8439,12057.0435,0.5648,135.6537,1740.7376
2021-03-10 00:00:00,1.6751,1.0508,7332.6300,4577.6889,0.0000,4577.6889,12282.8885,0.5941,225.8450,1831.0756
2021-03-11 00:00:00,1.6873,1.0508,7332.6300,4667.1470,0.0000,4667.1470,12372.3466,0.6057,89.4581,1866.8588
