datetime,pps,avg_price,shares,unrealized_pnl,realized_pnl,total_pnl,market_value,pnl_rate,daily_pnl,dividend_pnl
2021-02-22 00:00:00,1.9889,1.9889,5027.9000,0.0000,0.0000,0.0000,9999.9903,0.0000,0,0
2021-02-23 00:00:00,1.8558,1.9889,5027.9000,-669.2135,0.0000,-669.2135,9330.7768,-0.0669,-669.2135,0
2021-02-24 00:00:00,1.6434,1.9889,5027.9000,-1737.1394,0.0000,-1737.1394,8262.8509,-0.1737,-1067.9260,0
2021-02-25 00:00:00,1.6771,1.9889,5027.9000,-1567.6992,0.0000,-1567.6992,8432.2911,-0.1568,169.4402,0
2021-02-26 00:00:00,1.5583,1.9889,5027.9000,-2165.0137,0.0000,-2165.0137,7834.9766,-0.2165,-597.3145,0
2021-02-27 00:00:00,1.5346,1.9889,5027.9000,-2284.1750,0.0000,-2284.1750,7715.8153,-0.2284,-119.1612,0
2021-02-28 00:00:00,1.5303,1.9889,5027.9000,-2305.7949,0.0000,-2305.7949,7694.1954,-0.2306,-21.6200,0
2021-03-01 00:00:00,1.5065,1.9889,5027.9000,-2425.4590,0.0000,-2425.4590,7574.5313,-0.2425,-119.6640,0
2021-03-02 00:00:00,1.6098,1.9889,5027.9000,-1906.0769,0.0000,-1906.0769,8093.9134,-0.1906,519.3821,0
2021-03-03 00:00:00,1.5844,1.9889,5027.9000,-2033.7855,0.0000,-2033.7855,7966.2048,-0.2034,-127.7087,0
2021-03-04 00:00:00,1.6247,1.9889,5027.9000,-1831.1612,0.0000,-1831.1612,8168.8291,-0.1831,202.6244,0
2021-03-05 00:00:00,1.5846,1.9889,5027.9000,-2032.7800,0.0000,-2032.7800,7967.2103,-0.2033,-201.6188,0
2021-03-06 00:00:00,1.5914,1.9889,5027.9000,-1998.5902,0.0000,-1998.5902,8001.4001,-0.1999,34.1897,0
2021-03-07 00:00:00,1.5942,1.9889,5027.9000,-1984.5121,0.0000,-1984.5121,8015.4782,-0.1985,14.0781,0
2021-03-08 00:00:00,1.6258,1.9889,5027.9000,-1825.6305,0.0000,-1825.6305,8174.3598,-0.1826,158.8816,0
2021-03-09 00:00:00,1.6443,1.9889,5027.9000,-1732.6143,0.0000,-1732.6143,8267.3760,-0.1733,93.0162,0
2021-03-10 00:00:00,1.6751,1.9889,5027.9000,-1577.7550,0.0000,-1577.7550,8422.2353,-0.1578,154.8593,0
2021-03-11 00:00:00,1.6873,1.9889,5027.9000,-1516.4146,0.0000,-1516.4146,8483.5757,-0.1516,61.3404,0
2021-03-12 00:00:00,1.7719,1.9889,5027.9000,-1091.0543,0.0000,-1091.0543,8908.9360,-0.1091,425.3603,0
2021-03-13 00:00:00,1.7436,1.9889,5027.9000,-1233.3439,0.0000,-1233.3439,8766.6464,-0.1233,-142.2896,0
2021-03-14 00:00:00,1.9288,1.9889,5027.9000,-302.1768,0.0000,-302.1768,9697.8135,-0.0302,931.1671,0
2021-03-15 00:00:00,1.8165,1.9889,5027.9000,-866.8100,0.0000,-866.8100,9133.1803,-0.0867,-564.6332,0
