datetime,pps,cum_pnl_rate,daily_pnl_rate
2021-05-28 00:00:00,1.1715,0.0000,0.0000
2021-05-29 00:00:00,1.2007,0.0249,0.0249
2021-05-30 00:00:00,1.1865,0.0128,-0.0118
2021-05-31 00:00:00,1.1960,0.0209,0.0080
2021-06-01 00:00:00,1.2093,0.0323,0.0111
2021-06-02 00:00:00,1.2048,0.0284,-0.0037
2021-06-03 00:00:00,1.2116,0.0342,0.0056
2021-06-04 00:00:00,1.2279,0.0481,0.0135
2021-06-05 00:00:00,1.2027,0.0266,-0.0205
2021-06-06 00:00:00,1.1882,0.0143,-0.0121
2021-06-07 00:00:00,1.1914,0.0170,0.0027
2021-06-08 00:00:00,1.1644,-0.0061,-0.0227
2021-06-09 00:00:00,1.1620,-0.0081,-0.0021
2021-06-10 00:00:00,1.2148,0.0370,0.0454
2021-06-11 00:00:00,1.2050,0.0286,-0.0081
2021-06-12 00:00:00,1.2146,0.0368,0.0080
2021-06-13 00:00:00,1.1874,0.0136,-0.0224
2021-06-14 00:00:00,1.2414,0.0597,0.0455
2021-06-15 00:00:00,1.2654,0.0802,0.0193
2021-06-16 00:00:00,1.2595,0.0751,-0.0047
2021-06-17 00:00:00,1.2285,0.0487,-0.0246
2021-06-18 00:00:00,1.2239,0.0447,-0.0037
2021-06-19 00:00:00,1.1825,0.0094,-0.0338
2021-06-20 00:00:00,1.1771,0.0048,-0.0046
2021-06-21 00:00:00,1.1786,0.0061,0.0013
2021-06-22 00:00:00,1.1001,-0.0609,-0.0666
2021-06-23 00:00:00,1.1182,-0.0455,0.0165
2021-06-24 00:00:00,1.1161,-0.0473,-0.0019
2021-06-25 00:00:00,1.1167,-0.0468,0.0005
2021-06-26 00:00:00,1.1127,-0.0502,-0.0036
