datetime,pps,cum_pnl_rate,daily_pnl_rate
2021-03-21 00:00:00,2.3569,0.0000,0.0000
2021-03-22 00:00:00,2.3415,-0.0065,-0.0065
2021-03-23 00:00:00,2.2712,-0.0364,-0.0300
2021-03-24 00:00:00,2.2752,-0.0347,0.0018
2021-03-25 00:00:00,2.2279,-0.0547,-0.0208
2021-03-26 00:00:00,2.2059,-0.0641,-0.0099
2021-03-27 00:00:00,2.2859,-0.0301,0.0363
2021-03-28 00:00:00,2.3043,-0.0223,0.0080
2021-03-29 00:00:00,2.3022,-0.0232,-0.0009
2021-03-30 00:00:00,2.3546,-0.0010,0.0228
2021-03-31 00:00:00,2.3884,0.0134,0.0144
2021-04-01 00:00:00,2.3903,0.0142,0.0008
2021-04-02 00:00:00,2.3879,0.0132,-0.0010
2021-04-03 00:00:00,2.3955,0.0164,0.0032
2021-04-04 00:00:00,2.3226,-0.0146,-0.0304
2021-04-05 00:00:00,2.3448,-0.0051,0.0096
2021-04-06 00:00:00,2.3687,0.0050,0.0102
2021-04-07 00:00:00,2.3363,-0.0087,-0.0137
2021-04-08 00:00:00,2.2911,-0.0279,-0.0193
2021-04-09 00:00:00,2.3356,-0.0090,0.0194
2021-04-10 00:00:00,2.3349,-0.0093,-0.0003
2021-04-11 00:00:00,2.3758,0.0080,0.0175
2021-04-12 00:00:00,2.3833,0.0112,0.0032
2021-04-13 00:00:00,2.3776,0.0088,-0.0024
2021-04-14 00:00:00,2.4920,0.0573,0.0481
2021-04-15 00:00:00,2.4530,0.0408,-0.0157
2021-04-16 00:00:00,2.4695,0.0478,0.0067
2021-04-17 00:00:00,2.3369,-0.0085,-0.0537
2021-04-18 00:00:00,2.3341,-0.0097,-0.0012
2021-04-19 00:00:00,2.3111,-0.0194,-0.0099
2021-04-20 00:00:00,2.2973,-0.0253,-0.0060
2021-04-21 00:00:00,2.3116,-0.0192,0.0062
2021-04-22 00:00:00,2.2543,-0.0435,-0.0248
2021-04-23 00:00:00,2.2102,-0.0622,-0.0196
2021-04-24 00:00:00,2.1995,-0.0668,-0.0048
2021-04-25 00:00:00,2.1831,-0.0737,-0.0075
2021-04-26 00:00:00,2.1690,-0.0797,-0.0065
2021-04-27 00:00:00,2.2271,-0.0551,0.0268
2021-04-28 00:00:00,2.2371,-0.0508,0.0045
2021-04-29 00:00:00,2.2357,-0.0514,-0.0006
2021-04-30 00:00:00,2.2284,-0.0545,-0.0033
2021-05-01 00:00:00,2.2428,-0.0484,0.0065
2021-05-02 00:00:00,2.2437,-0.0480,0.0004
2021-05-03 00:00:00,2.2384,-0.0503,-0.0024
2021-05-04 00:00:00,2.2394,-0.0499,0.0004
2021-05-05 00:00:00,2.2240,-0.0564,-0.0069
2021-05-06 00:00:00,2.2496,-0.0455,0.0115
2021-05-07 00:00:00,2.2405,-0.0494,-0.0040
2021-05-08 00:00:00,2.2504,-0.0452,0.0044
2021-05-09 00:00:00,2.2691,-0.0373,0.0083
2021-05-10 00:00:00,2.2593,-0.0414,-0.0043
2021-05-11 00:00:00,2.2216,-0.0574,-0.0167
2021-05-12 00:00:00,2.2367,-0.0510,0.0068
2021-05-13 00:00:00,2.0897,-0.1134,-0.0657
2021-05-14 00:00:00,2.0857,-0.1151,-0.0019
2021-05-15 00:00:00,2.0816,-0.1168,-0.0020
2021-05-16 00:00:00,2.1548,-0.0857,0.0352
2021-05-17 00:00:00,2.1633,-0.0821,0.0039
2021-05-18 00:00:00,2.2443,-0.0478,0.0374
2021-05-19 00:00:00,2.2682,-0.0376,0.0106
2021-05-20 00:00:00,2.4753,0.0502,0.0913
2021-05-21 00:00:00,2.3405,-0.0070,-0.0545
2021-05-22 00:00:00,2.4767,0.0508,0.0582
2021-05-23 00:00:00,2.4762,0.0506,-0.0002
2021-05-24 00:00:00,2.6099,0.1073,0.0540
2021-05-25 00:00:00,2.4116,0.0232,-0.0760
2021-05-26 00:00:00,2.4400,0.0353,0.0118
2021-05-27 00:00:00,2.3947,0.0160,-0.0186
2021-05-28 00:00:00,2.4419,0.0361,0.0197
2021-05-29 00:00:00,2.6084,0.1067,0.0682
2021-05-30 00:00:00,2.6077,0.1064,-0.0003
2021-05-31 00:00:00,2.6076,0.1064,-0.0000
2021-06-01 00:00:00,2.6075,0.1063,-0.0000
2021-06-02 00:00:00,2.6075,0.1063,0.0000
2021-06-03 00:00:00,2.6046,0.1051,-0.0011
2021-06-04 00:00:00,2.7243,0.1559,0.0460
2021-06-05 00:00:00,2.5455,0.0800,-0.0656
2021-06-06 00:00:00,2.4377,0.0343,-0.0423
2021-06-07 00:00:00,2.4610,0.0442,0.0096
2021-06-08 00:00:00,2.2633,-0.0397,-0.0803
2021-06-09 00:00:00,2.2488,-0.0459,-0.0064
2021-06-10 00:00:00,2.6295,0.1157,0.1693
2021-06-11 00:00:00,2.5583,0.0855,-0.0271
2021-06-12 00:00:00,2.6258,0.1141,0.0264
2021-06-13 00:00:00,2.4346,0.0330,-0.0728
2021-06-14 00:00:00,2.8208,0.1968,0.1586
2021-06-15 00:00:00,2.9893,0.2683,0.0597
2021-06-16 00:00:00,2.9451,0.2496,-0.0148
2021-06-17 00:00:00,2.7214,0.1547,-0.0760
2021-06-18 00:00:00,2.6886,0.1407,-0.0121
