datetime,pps,cum_pnl_rate,daily_pnl_rate
2021-04-01 00:00:00,2.3903,0.0000,0.0000
2021-04-02 00:00:00,2.3879,-0.0010,-0.0010
2021-04-03 00:00:00,2.3955,0.0022,0.0032
2021-04-04 00:00:00,2.3226,-0.0283,-0.0304
2021-04-05 00:00:00,2.3448,-0.0190,0.0096
2021-04-06 00:00:00,2.3687,-0.0090,0.0102
2021-04-07 00:00:00,2.3363,-0.0226,-0.0137
2021-04-08 00:00:00,2.2911,-0.0415,-0.0193
2021-04-09 00:00:00,2.3356,-0.0229,0.0194
2021-04-10 00:00:00,2.3349,-0.0232,-0.0003
2021-04-11 00:00:00,2.3758,-0.0061,0.0175
2021-04-12 00:00:00,2.3833,-0.0029,0.0032
2021-04-13 00:00:00,2.3776,-0.0053,-0.0024
2021-04-14 00:00:00,2.4920,0.0425,0.0481
2021-04-15 00:00:00,2.4530,0.0262,-0.0157
2021-04-16 00:00:00,2.4695,0.0331,0.0067
2021-04-17 00:00:00,2.3369,-0.0223,-0.0537
2021-04-18 00:00:00,2.3341,-0.0235,-0.0012
2021-04-19 00:00:00,2.3111,-0.0331,-0.0099
2021-04-20 00:00:00,2.2973,-0.0389,-0.0060
2021-04-21 00:00:00,2.3116,-0.0329,0.0062
2021-04-22 00:00:00,2.2543,-0.0569,-0.0248
2021-04-23 00:00:00,2.2102,-0.0753,-0.0196
2021-04-24 00:00:00,2.1995,-0.0798,-0.0048
2021-04-25 00:00:00,2.1831,-0.0867,-0.0075
2021-04-26 00:00:00,2.1690,-0.0926,-0.0065
2021-04-27 00:00:00,2.2271,-0.0683,0.0268
2021-04-28 00:00:00,2.2371,-0.0641,0.0045
2021-04-29 00:00:00,2.2357,-0.0647,-0.0006
2021-04-30 00:00:00,2.2284,-0.0677,-0.0033
2021-05-01 00:00:00,2.2428,-0.0617,0.0065
2021-05-02 00:00:00,2.2437,-0.0613,0.0004
2021-05-03 00:00:00,2.2384,-0.0635,-0.0024
2021-05-04 00:00:00,2.2394,-0.0631,0.0004
2021-05-05 00:00:00,2.2240,-0.0696,-0.0069
2021-05-06 00:00:00,2.2496,-0.0589,0.0115
2021-05-07 00:00:00,2.2405,-0.0627,-0.0040
2021-05-08 00:00:00,2.2504,-0.0585,0.0044
2021-05-09 00:00:00,2.2691,-0.0507,0.0083
2021-05-10 00:00:00,2.2593,-0.0548,-0.0043
2021-05-11 00:00:00,2.2216,-0.0706,-0.0167
2021-05-12 00:00:00,2.2367,-0.0643,0.0068
2021-05-13 00:00:00,2.0897,-0.1258,-0.0657
2021-05-14 00:00:00,2.0857,-0.1274,-0.0019
2021-05-15 00:00:00,2.0816,-0.1291,-0.0020
2021-05-16 00:00:00,2.1548,-0.0985,0.0352
2021-05-17 00:00:00,2.1633,-0.0950,0.0039
2021-05-18 00:00:00,2.2443,-0.0611,0.0374
2021-05-19 00:00:00,2.2682,-0.0511,0.0106
2021-05-20 00:00:00,2.4753,0.0356,0.0913
2021-05-21 00:00:00,2.3405,-0.0208,-0.0545
2021-05-22 00:00:00,2.4767,0.0361,0.0582
2021-05-23 00:00:00,2.4762,0.0359,-0.0002
2021-05-24 00:00:00,2.6099,0.0919,0.0540
2021-05-25 00:00:00,2.4116,0.0089,-0.0760
2021-05-26 00:00:00,2.4400,0.0208,0.0118
2021-05-27 00:00:00,2.3947,0.0018,-0.0186
2021-05-28 00:00:00,2.4419,0.0216,0.0197
2021-05-29 00:00:00,2.6084,0.0912,0.0682
2021-05-30 00:00:00,2.6077,0.0910,-0.0003
2021-05-31 00:00:00,2.6076,0.0909,-0.0000
2021-06-01 00:00:00,2.6075,0.0909,-0.0000
2021-06-02 00:00:00,2.6075,0.0909,0.0000
2021-06-03 00:00:00,2.6046,0.0897,-0.0011
2021-06-04 00:00:00,2.7243,0.1397,0.0460
2021-06-05 00:00:00,2.5455,0.0649,-0.0656
2021-06-06 00:00:00,2.4377,0.0198,-0.0423
2021-06-07 00:00:00,2.4610,0.0296,0.0096
2021-06-08 00:00:00,2.2633,-0.0531,-0.0803
2021-06-09 00:00:00,2.2488,-0.0592,-0.0064
2021-06-10 00:00:00,2.6295,0.1001,0.1693
2021-06-11 00:00:00,2.5583,0.0703,-0.0271
2021-06-12 00:00:00,2.6258,0.0985,0.0264
2021-06-13 00:00:00,2.4346,0.0185,-0.0728
2021-06-14 00:00:00,2.8208,0.1801,0.1586
2021-06-15 00:00:00,2.9893,0.2506,0.0597
2021-06-16 00:00:00,2.9451,0.2321,-0.0148
2021-06-17 00:00:00,2.7214,0.1385,-0.0760
2021-06-18 00:00:00,2.6886,0.1248,-0.0121
2021-06-19 00:00:00,2.3958,0.0023,-0.1089
2021-06-20 00:00:00,2.3536,-0.0154,-0.0176
2021-06-21 00:00:00,2.3663,-0.0100,0.0054
2021-06-22 00:00:00,1.8707,-0.2174,-0.2094
2021-06-23 00:00:00,1.9789,-0.1721,0.0578
2021-06-24 00:00:00,2.1100,-0.1173,0.0662
2021-06-25 00:00:00,2.2193,-0.0715,0.0518
2021-06-26 00:00:00,1.8873,-0.2104,-0.1496
2021-06-27 00:00:00,1.8689,-0.2181,-0.0097
2021-06-28 00:00:00,1.7912,-0.2506,-0.0416
2021-06-29 00:00:00,1.7780,-0.2562,-0.0074
