datetime,pps,cum_pnl_rate,daily_pnl_rate
2021-03-27 00:00:00,2.2859,0.0000,0.0000
2021-03-28 00:00:00,2.3043,0.0080,0.0080
2021-03-29 00:00:00,2.3022,0.0071,-0.0009
2021-03-30 00:00:00,2.3546,0.0301,0.0228
2021-03-31 00:00:00,2.3884,0.0448,0.0144
2021-04-01 00:00:00,2.3903,0.0457,0.0008
2021-04-02 00:00:00,2.3879,0.0446,-0.0010
2021-04-03 00:00:00,2.3955,0.0479,0.0032
2021-04-04 00:00:00,2.3226,0.0161,-0.0304
2021-04-05 00:00:00,2.3448,0.0258,0.0096
2021-04-06 00:00:00,2.3687,0.0362,0.0102
2021-04-07 00:00:00,2.3363,0.0220,-0.0137
2021-04-08 00:00:00,2.2911,0.0023,-0.0193
2021-04-09 00:00:00,2.3356,0.0217,0.0194
2021-04-10 00:00:00,2.3349,0.0214,-0.0003
2021-04-11 00:00:00,2.3758,0.0393,0.0175
2021-04-12 00:00:00,2.3833,0.0426,0.0032
2021-04-13 00:00:00,2.3776,0.0401,-0.0024
2021-04-14 00:00:00,2.4920,0.0902,0.0481
2021-04-15 00:00:00,2.4530,0.0731,-0.0157
2021-04-16 00:00:00,2.4695,0.0803,0.0067
2021-04-17 00:00:00,2.3369,0.0223,-0.0537
2021-04-18 00:00:00,2.3341,0.0211,-0.0012
2021-04-19 00:00:00,2.3111,0.0110,-0.0099
2021-04-20 00:00:00,2.2973,0.0050,-0.0060
2021-04-21 00:00:00,2.3116,0.0112,0.0062
2021-04-22 00:00:00,2.2543,-0.0138,-0.0248
2021-04-23 00:00:00,2.2102,-0.0331,-0.0196
2021-04-24 00:00:00,2.1995,-0.0378,-0.0048
2021-04-25 00:00:00,2.1831,-0.0450,-0.0075
2021-04-26 00:00:00,2.1690,-0.0511,-0.0065
2021-04-27 00:00:00,2.2271,-0.0257,0.0268
2021-04-28 00:00:00,2.2371,-0.0213,0.0045
2021-04-29 00:00:00,2.2357,-0.0220,-0.0006
2021-04-30 00:00:00,2.2284,-0.0252,-0.0033
2021-05-01 00:00:00,2.2428,-0.0189,0.0065
2021-05-02 00:00:00,2.2437,-0.0185,0.0004
2021-05-03 00:00:00,2.2384,-0.0208,-0.0024
2021-05-04 00:00:00,2.2394,-0.0203,0.0004
2021-05-05 00:00:00,2.2240,-0.0271,-0.0069
2021-05-06 00:00:00,2.2496,-0.0159,0.0115
2021-05-07 00:00:00,2.2405,-0.0199,-0.0040
2021-05-08 00:00:00,2.2504,-0.0155,0.0044
2021-05-09 00:00:00,2.2691,-0.0073,0.0083
2021-05-10 00:00:00,2.2593,-0.0116,-0.0043
2021-05-11 00:00:00,2.2216,-0.0281,-0.0167
2021-05-12 00:00:00,2.2367,-0.0215,0.0068
2021-05-13 00:00:00,2.0897,-0.0858,-0.0657
2021-05-14 00:00:00,2.0857,-0.0876,-0.0019
2021-05-15 00:00:00,2.0816,-0.0894,-0.0020
2021-05-16 00:00:00,2.1548,-0.0574,0.0352
2021-05-17 00:00:00,2.1633,-0.0536,0.0039
2021-05-18 00:00:00,2.2443,-0.0182,0.0374
2021-05-19 00:00:00,2.2682,-0.0077,0.0106
2021-05-20 00:00:00,2.4753,0.0829,0.0913
2021-05-21 00:00:00,2.3405,0.0239,-0.0545
2021-05-22 00:00:00,2.4767,0.0835,0.0582
2021-05-23 00:00:00,2.4762,0.0832,-0.0002
2021-05-24 00:00:00,2.6099,0.1417,0.0540
2021-05-25 00:00:00,2.4116,0.0550,-0.0760
2021-05-26 00:00:00,2.4400,0.0674,0.0118
2021-05-27 00:00:00,2.3947,0.0476,-0.0186
2021-05-28 00:00:00,2.4419,0.0682,0.0197
2021-05-29 00:00:00,2.6084,0.1411,0.0682
2021-05-30 00:00:00,2.6077,0.1408,-0.0003
2021-05-31 00:00:00,2.6076,0.1407,-0.0000
2021-06-01 00:00:00,2.6075,0.1407,-0.0000
2021-06-02 00:00:00,2.6075,0.1407,0.0000
2021-06-03 00:00:00,2.6046,0.1394,-0.0011
2021-06-04 00:00:00,2.7243,0.1918,0.0460
2021-06-05 00:00:00,2.5455,0.1136,-0.0656
2021-06-06 00:00:00,2.4377,0.0664,-0.0423
2021-06-07 00:00:00,2.4610,0.0766,0.0096
2021-06-08 00:00:00,2.2633,-0.0099,-0.0803
2021-06-09 00:00:00,2.2488,-0.0162,-0.0064
2021-06-10 00:00:00,2.6295,0.1503,0.1693
2021-06-11 00:00:00,2.5583,0.1192,-0.0271
2021-06-12 00:00:00,2.6258,0.1487,0.0264
2021-06-13 00:00:00,2.4346,0.0651,-0.0728
2021-06-14 00:00:00,2.8208,0.2340,0.1586
2021-06-15 00:00:00,2.9893,0.3077,0.0597
2021-06-16 00:00:00,2.9451,0.2884,-0.0148
2021-06-17 00:00:00,2.7214,0.1905,-0.0760
2021-06-18 00:00:00,2.6886,0.1762,-0.0121
2021-06-19 00:00:00,2.3958,0.0481,-0.1089
2021-06-20 00:00:00,2.3536,0.0296,-0.0176
2021-06-21 00:00:00,2.3663,0.0352,0.0054
2021-06-22 00:00:00,1.8707,-0.1816,-0.2094
2021-06-23 00:00:00,1.9789,-0.1343,0.0578
2021-06-24 00:00:00,2.1100,-0.0769,0.0662
