datetime,pps,cum_pnl_rate,daily_pnl_rate
2021-03-28 00:00:00,1.6863,0.0000,0.0000
2021-03-29 00:00:00,1.6854,-0.0005,-0.0005
2021-03-30 00:00:00,1.7052,0.0112,0.0117
2021-03-31 00:00:00,1.7162,0.0177,0.0065
2021-04-01 00:00:00,1.7169,0.0181,0.0004
2021-04-02 00:00:00,1.7165,0.0179,-0.0002
2021-04-03 00:00:00,1.7181,0.0189,0.0009
2021-04-04 00:00:00,1.7066,0.0120,-0.0067
2021-04-05 00:00:00,1.7125,0.0155,0.0035
2021-04-06 00:00:00,1.7171,0.0183,0.0027
2021-04-07 00:00:00,1.7129,0.0158,-0.0024
2021-04-08 00:00:00,1.7076,0.0126,-0.0031
2021-04-09 00:00:00,1.7110,0.0146,0.0020
2021-04-10 00:00:00,1.7110,0.0146,0.0000
2021-04-11 00:00:00,1.7107,0.0145,-0.0002
2021-04-12 00:00:00,1.7105,0.0144,-0.0001
2021-04-13 00:00:00,1.7110,0.0146,0.0003
2021-04-14 00:00:00,1.6982,0.0071,-0.0075
2021-04-15 00:00:00,1.6822,-0.0024,-0.0094
2021-04-16 00:00:00,1.6891,0.0017,0.0041
2021-04-17 00:00:00,1.6370,-0.0292,-0.0308
2021-04-18 00:00:00,1.5978,-0.0525,-0.0239
2021-04-19 00:00:00,1.4821,-0.1211,-0.0724
2021-04-20 00:00:00,1.4738,-0.1260,-0.0056
2021-04-21 00:00:00,1.4852,-0.1193,0.0077
2021-04-22 00:00:00,1.4492,-0.1406,-0.0242
2021-04-23 00:00:00,1.4228,-0.1563,-0.0182
2021-04-24 00:00:00,1.4161,-0.1602,-0.0047
2021-04-25 00:00:00,1.4052,-0.1667,-0.0077
2021-04-26 00:00:00,1.3951,-0.1727,-0.0072
2021-04-27 00:00:00,1.4399,-0.1461,0.0321
2021-04-28 00:00:00,1.4484,-0.1411,0.0059
2021-04-29 00:00:00,1.4471,-0.1418,-0.0009
2021-04-30 00:00:00,1.4381,-0.1472,-0.0062
2021-05-01 00:00:00,1.4628,-0.1325,0.0172
2021-05-02 00:00:00,1.4637,-0.1320,0.0006
2021-05-03 00:00:00,1.4576,-0.1356,-0.0042
2021-05-04 00:00:00,1.4620,-0.1330,0.0030
2021-05-05 00:00:00,1.4285,-0.1529,-0.0229
2021-05-06 00:00:00,1.4666,-0.1303,0.0267
2021-05-07 00:00:00,1.4562,-0.1365,-0.0071
2021-05-08 00:00:00,1.4659,-0.1307,0.0067
2021-05-09 00:00:00,1.4817,-0.1213,0.0108
2021-05-10 00:00:00,1.4743,-0.1257,-0.0050
2021-05-11 00:00:00,1.4484,-0.1411,-0.0176
2021-05-12 00:00:00,1.4580,-0.1354,0.0066
2021-05-13 00:00:00,1.3723,-0.1862,-0.0588
2021-05-14 00:00:00,1.3715,-0.1867,-0.0006
2021-05-15 00:00:00,1.3707,-0.1872,-0.0006
2021-05-16 00:00:00,1.3851,-0.1786,0.0105
2021-05-17 00:00:00,1.3868,-0.1776,0.0012
2021-05-18 00:00:00,1.4027,-0.1682,0.0115
2021-05-19 00:00:00,1.4075,-0.1653,0.0034
2021-05-20 00:00:00,1.4482,-0.1412,0.0289
2021-05-21 00:00:00,1.4217,-0.1569,-0.0183
2021-05-22 00:00:00,1.4484,-0.1411,0.0188
2021-05-23 00:00:00,1.4484,-0.1411,0.0000
2021-05-24 00:00:00,1.4746,-0.1255,0.0181
2021-05-25 00:00:00,1.4357,-0.1486,-0.0264
2021-05-26 00:00:00,1.4413,-0.1453,0.0039
2021-05-27 00:00:00,1.4323,-0.1506,-0.0062
2021-05-28 00:00:00,1.4417,-0.1451,0.0066
2021-05-29 00:00:00,1.4748,-0.1254,0.0230
2021-05-30 00:00:00,1.4619,-0.1331,-0.0087
2021-05-31 00:00:00,1.4738,-0.1260,0.0081
2021-06-01 00:00:00,1.4901,-0.1163,0.0111
2021-06-02 00:00:00,1.4845,-0.1197,-0.0038
2021-06-03 00:00:00,1.4919,-0.1153,0.0050
2021-06-04 00:00:00,1.5124,-0.1031,0.0137
2021-06-05 00:00:00,1.4817,-0.1213,-0.0203
2021-06-06 00:00:00,1.4632,-0.1323,-0.0125
2021-06-07 00:00:00,1.4672,-0.1299,0.0027
2021-06-08 00:00:00,1.4332,-0.1501,-0.0232
2021-06-09 00:00:00,1.4307,-0.1516,-0.0017
2021-06-10 00:00:00,1.4961,-0.1128,0.0457
2021-06-11 00:00:00,1.4839,-0.1200,-0.0082
2021-06-12 00:00:00,1.4955,-0.1131,0.0078
2021-06-13 00:00:00,1.4626,-0.1327,-0.0220
2021-06-14 00:00:00,1.5290,-0.0933,0.0454
2021-06-15 00:00:00,1.5580,-0.0761,0.0190
2021-06-16 00:00:00,1.5336,-0.0906,-0.0157
2021-06-17 00:00:00,1.4171,-0.1596,-0.0760
2021-06-18 00:00:00,1.4000,-0.1698,-0.0121
2021-06-19 00:00:00,1.2475,-0.2602,-0.1089
2021-06-20 00:00:00,1.2442,-0.2622,-0.0026
2021-06-21 00:00:00,1.2448,-0.2618,0.0005
2021-06-22 00:00:00,1.2191,-0.2771,-0.0206
2021-06-23 00:00:00,1.2246,-0.2738,0.0045
2021-06-24 00:00:00,1.2315,-0.2697,0.0056
2021-06-25 00:00:00,1.2372,-0.2663,0.0046
